@relation TestInstances

@attribute ID numeric
@attribute CUMULATIVE_CONTENT_CONSISTENCY numeric
@attribute AVG_COLS numeric
@attribute AVG_ROWS numeric
@attribute STD_DEV_COLS numeric
@attribute LOCAL_RATIO_EMPTY_ROW_5 numeric
@attribute LOCAL_DIGIT_AMOUNT_VARIANCE_ROW_4 numeric
@attribute LOCAL_AVG_LENGTH_COL_4 numeric
@attribute LOCAL_AVG_LENGTH_ROW_0 numeric
@attribute LOCAL_LENGTH_VARIANCE_COL_5 numeric
@attribute LOCAL_RATIO_ANCHOR_COL_5 numeric
@attribute LOCAL_RATIO_IMAGE_COL_4 numeric
@attribute LOCAL_RATIO_SELECT_COL_2 numeric
@attribute LOCAL_RATIO_COLON_COL_1 numeric
@attribute LOCAL_RATIO_COLON_ROW_1 numeric
@attribute LOCAL_RATIO_COMMA_ROW_1 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_4 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_5 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_HEADER_COL_0 numeric
@attribute LOCAL_RATIO_HEADER_COL_2 numeric
@attribute LOCAL_RATIO_CONTAINS_WHITESPACE_ROW_0 numeric
@attribute LOCAL_RATIO_SPECIAL_CHAR_ROW_4 numeric
@attribute LOCAL_RATIO_IS_NUMBER_COL_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_2 numeric
@attribute CLASS {LAYOUT,RELATION,ENTITY,MATRIX,OTHER}

@data
3677,-2.5,16,6,0,0,1.464844,4.666667,2.8125,0.555556,0.166667,0,0,0,0,0,1,0.833333,0.8125,0.166667,0.166667,0,0.3125,0,0.5625,0.5625,RELATION
3678,6,2,6,0,0,0.25,1,3,35.138889,1,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0.5,0.5,RELATION
3679,1.4,5,5,0,0,10.24,10.2,3.4,0.24,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,RELATION
3680,2.2,5,5,0,0,10.24,7.6,3.4,0.16,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,RELATION
3682,-0.5,4,4,0,0,1.1875,3.75,8.75,10.25,0,0,0,0,0,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,RELATION
3683,3.333333,2.4,4,0.489898,0,0,101.6,64,4406.96,0,0,0,0,0,0.333333,0,0,0.333333,0,0,1,1,0,0,0,RELATION
3685,5,5,9,0,0,4.96,47.555556,6.8,92.765432,0.111111,0,0,0,0,0.2,0.222222,0.888889,0.6,0.111111,0.111111,0.4,0.6,0,0,0,RELATION
3686,1.8,4.789474,18.2,0.893188,0,19.2,5,2,1.348765,0.833333,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,RELATION
3687,2,7,2,0,0,0.571429,1,2.857143,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0.142857,1,0.714286,0.714286,RELATION
3688,2.333333,2.333333,2.333333,0.942809,0,0.888889,27.5,23,30.25,0.5,0,0,0,0,0,0,0,0.333333,0.666667,0.5,1,1,0,0,0,RELATION
3689,1,10,4,0,0,11.81,7,4.1,0.75,0,0,0,0,0,0,0.75,0.75,0.7,0.25,0.25,0.2,0.4,0.75,0.5,0.5,RELATION
3690,3.2,8,5,0,0,0.609375,7,9,7.84,0,0,0,0,0,0,0.8,0.8,1,0,0,0.375,0.625,0.8,0.375,0.375,RELATION
3692,0.5,5.5,3.142857,2.598076,0,0.204082,2,39,2,0,0,0,0,0,0,0.666667,0.666667,0,0.5,0.333333,1,0.142857,0,0,0.714286,RELATION
3693,-10.2,14.789474,18.733333,0.893188,0,1.44,1.388889,3.866667,0.472222,0,0,0,0,0,0,0.944444,0.944444,0.933333,0,0,0.066667,0.133333,0,0.866667,0.866667,RELATION
3694,3.5,4,5,0,0,6,37.4,7.25,1330.96,0,0,0,0,0,0,0.8,0,0.5,0,0,0,0.5,0,0,0,RELATION
3695,-0.5,2.833333,11.333333,0.552771,0,2.666667,14.363636,5,0.330579,0,0,0,0,0,0,0,0.909091,0.666667,0.083333,0.090909,0,0,0,0.666667,0.666667,RELATION
3696,-3.769231,13,17,0,0,2.461538,4,2,11.792388,0.705882,0,0,0,0,0,0.705882,0,0,0,0,0.153846,0.307692,0,0,0.538462,RELATION
3697,1,2,2,0,0,2.25,4,4,6.25,0.5,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0.5,0.5,RELATION
3698,29,4.735294,32.2,0.948957,0,2.8,1.15625,19,20.603538,0,0,0,0,0,0,0,1,0,0.029412,0.03125,1,0.4,0,0,0,RELATION
3699,5,4,7,0,0,6.75,1,8.25,74.693878,0.571429,0,0,0,0.25,0,0,0.285714,0,0,0,0.25,0.5,0,0,0,RELATION
3700,-3.473684,8,19,0,0,5.5,6.210526,9.75,0.049861,0,0,0,0,0,0.25,0.947368,0.947368,0.625,1,0.052632,0.75,0.5,0.894737,0.25,0.25,RELATION
3701,-3.166667,8,12,0,0,4.234375,7.25,9.75,0.076389,0,0,0,0,0,0.375,0.916667,0.916667,0.875,1,0.083333,0.75,0.75,0,0.125,0.125,RELATION
3702,-0.75,8,4,0,0,9.5,9,9.75,0.1875,0,0,0,0,0,0.25,0.75,0.75,0.5,1,0.25,0.75,0.375,0,0.125,0.125,RELATION
3703,-3.666667,8,24,0,0,3.1875,7,9.75,0.039931,0,0,0,0,0,0.5,0.958333,0.958333,0.875,1,0.041667,0.75,0.625,0.916667,0.25,0.25,RELATION
3704,-3.473684,8,19,0,0,4.734375,6,9.75,0.049861,0,0,0,0,0,0.375,0.947368,0.947368,0.75,1,0.052632,0.75,0.625,0.894737,0.25,0.25,RELATION
3705,4.5,3.142857,5.5,1.355262,0,1.6875,16.2,13,71.44,1,0,0,0,0,0.25,1,0,0.5,0.285714,0,1,0.5,0,0,0,RELATION
3706,5.571429,6.625,7.571429,0.992157,0,4.408163,8.5,6.25,4.359375,0,0,0,0,0,0,0,0,0.142857,0.125,0,0,0.285714,1,0.142857,0.142857,RELATION
3707,2.6,5,5,0,0,2.56,9.4,7,0.16,0.8,0,0,0,0,0,0.8,0,0.4,0,0,0.4,0.4,0,0,0,RELATION
3708,1.777778,9,2,0,0,2.469136,4.5,6.333333,6.25,0,0,0,0,0,0,1,1,0.888889,1,0.5,0.888889,0,0.5,0.888889,0.888889,RELATION
3711,1,4,2,0,0,0,16,7.5,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0,0.25,0,0.25,0.25,RELATION
3712,1.5,4,4,0,0,3,13,7.5,0.6875,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0.25,RELATION
3715,33,6,101,0,0,0.222222,2.326733,15,0.770121,0.009901,0,0,0,0,0.166667,0.990099,0,0.333333,0.009901,0.009901,0.333333,0.333333,0,0,0,RELATION
3716,0.5,2,4,0,0,1,11.5,4.5,0.1875,0,0,0,0,0,0,0,0.75,0.5,0.25,0.25,0,0,0.75,0.5,0.5,RELATION
3717,-0.5,3,8,0,0,0.222222,1.375,8,0.484375,0,0,0,0,0,0,0.875,0.875,0.666667,0,0,0.333333,0,0.875,0.666667,0.666667,RELATION
3718,-1.8,5,5,0,0,2.56,5.6,6.4,4,0,0,0,0,0,0,0.8,0.8,1,1,0.2,0.4,0.8,0.8,0.6,0.6,RELATION
3719,4.428571,6.612903,29.285714,1.474021,0,0,8.931034,7.428571,0.299643,0,0,0,0,0,0,0.965517,0.965517,0.714286,0.032258,0.034483,0,1,0,0,0,RELATION
3720,1,5.8,4.142857,2.4,0,4.122449,8.5,7.428571,1.6875,0,0,0,0,0,0,0.75,0.75,0.714286,0.2,0.25,0,0.857143,0,0,0,RELATION
3721,-0.5,6.433333,27.571429,1.706523,0,0,8.925926,7.428571,0.320988,0,0,0,0,0,0,0.962963,0.962963,0.714286,0.033333,0.037037,0,0,0,0,0,RELATION
3722,1.857143,6.076923,11.285714,2.164807,0,0,8.818182,7.428571,0.743802,0,0,0,0,0,0,0.909091,0.909091,0.714286,0.076923,0.090909,0,1,0,0,0,RELATION
3723,0,6.6,28.285714,1.496663,0,0,10.535714,7.428571,0.489796,0,0,0,0,0,0,0.964286,0.928571,0.571429,0.033333,0.035714,0,1,0.321429,0,0,RELATION
3726,-1.857143,7,5,0,0,0.489796,1.8,9,7.84,0,0,0,0,0,0,0.4,0.2,0.571429,0,0,0.142857,0.285714,0.8,0.571429,0.714286,RELATION
3727,4.75,7.310345,26.5,1.821395,0,6.805556,4.846154,13.5,3.270233,0.925926,0,0,0,0,0.25,0.923077,0.888889,0.75,0,0,0.5,1,0,0.25,0.25,RELATION
3728,4,8,3,0,0,73.859375,6,11.25,32,0,0,0,0,0,0,0,0,0.375,0.333333,0.333333,0.75,0.375,0,0.125,0.125,RELATION
3729,-6.777778,11.666667,17.5,1.154701,0,5.520833,1.647059,9.545455,1.404844,0.058824,0,0,0,0,0.25,0.117647,0.941176,0.75,0,0,0.545455,0.666667,0.705882,0.416667,0.416667,RELATION
3731,1.153846,13,7,0,0,2.946746,8.571429,4.461538,0.489796,0,0,0,0,0,0.153846,0,0.857143,0.615385,0.142857,0.142857,0.076923,0.384615,0.571429,0.307692,0.307692,RELATION
3733,0.714286,6.833333,5.857143,0.372678,0,9.673469,4.166667,8.666667,61.805556,0.833333,0,0,0,0,0.142857,0.833333,0.833333,0.571429,0.166667,0.166667,0.333333,0.142857,0,0.285714,0.285714,RELATION
3734,0.714286,6.833333,5.857143,0.372678,0,14.77551,4.166667,8.666667,54.472222,0.833333,0,0,0,0,0.142857,0.833333,0.833333,0.571429,0.166667,0.166667,0.333333,0.285714,0,0.285714,0.285714,RELATION
3735,0.714286,6.833333,5.857143,0.372678,0,18.530612,3.833333,8.666667,76.555556,0.833333,0,0,0,0,0.142857,0.833333,0.833333,0.428571,0.166667,0.166667,0.333333,0.285714,0,0.285714,0.285714,RELATION
3736,0.5,4,26,0,0,4.25,4,4,3.16716,0,0,0,0,0,0,0.961538,0.961538,0.5,0.038462,0.038462,0,0.25,0,0.25,0.25,RELATION
3737,7,2.904762,20.333333,0.425918,0,2.666667,10.35,10,17.5475,1,0,0,0,0,0,1,0,0.666667,0.047619,0,1,0.333333,0,0.333333,0.333333,RELATION
3738,7,2.904762,20.333333,0.425918,0,2.666667,10.15,10,41.8,1,0,0,0,0,0,1,0,0.666667,0.047619,0,1,0.333333,0,0.333333,0.333333,RELATION
3739,7,2.904762,20.333333,0.425918,0,4.222222,10.3,10,18.7275,1,0,0,0,0,0,1,0,0.666667,0.047619,0,1,0.333333,0,0.333333,0.333333,RELATION
3740,5,2.866667,14.333333,0.498888,0,2.888889,9.571429,10,21.918367,1,0,0,0,0,0,1,0,0.666667,0.066667,0,1,0.333333,0,0.333333,0.333333,RELATION
3741,9.4,5,21,0,0,22.96,12.190476,8.2,47.578231,0.095238,0,0,0,0,0.4,0.952381,0.952381,0.6,0.047619,0.047619,0.4,0.6,0,0.2,0,RELATION
3742,-0.333333,3,6,0,0,0.222222,1.833333,4,0.472222,0,0,0,0,0,0,0.833333,0.833333,1,0.166667,0.166667,0,0,0.833333,0.666667,0.666667,RELATION
3743,-2.6875,6.4375,12.875,2.621277,0,0,1.083333,5.428571,0.354167,0,0,0,0,0,0,0.083333,0.916667,0.5,0,0,0.142857,1,0,0.5,0.375,RELATION
3745,6.6,5,11,0,0,11.2,74.454545,7.4,1.338843,0,0,0,0,0,0,0.909091,0.909091,0.6,0.090909,0.090909,0.2,0.4,0,0.2,0.2,RELATION
3746,2.333333,3.666667,2.2,1.885618,0,2.24,9,20,1,0,0,0,0,0,0.2,1,0,0.6,0,0,1,0.4,0,0,0,RELATION
3747,47.8,5,237,0,0,10.24,4.265823,7.6,0.267087,0,0,0,0,0,0,0.995781,0.995781,0.4,0.004219,0.004219,0.6,0.2,0,0.4,0.4,RELATION
3748,-1.04,4,25,0,0,0.75,5.72,9,1.3824,0,0,0,0,0,0,0.96,0.96,0.75,0.04,0.04,0.25,0.5,0,0.75,0.75,RELATION
3749,-5.176471,8,17,0,0,0.5,2.882353,3.25,0.228374,0,0,0,0,0,0,0.941176,0.941176,0.75,0,0,0,0.25,0,0.75,0.75,RELATION
3750,0.5,4,7,0,0,7.25,4,5.75,204.857143,0,0,0,0,0,0.25,0.857143,0.857143,0.75,0.142857,0.142857,0,0.5,0,0.5,0.5,RELATION
3751,-2.095238,8,21,0,0,0.5,2.333333,7,8.888889,0.047619,0,0,0,0,0,0.952381,0.952381,0.75,0.047619,0.047619,0.25,0,0,0.625,0.625,RELATION
3752,6.666667,3,18,0,0,0.222222,14.388889,5,9,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.333333,0,0.333333,0.333333,RELATION
3753,-3.0625,7.4375,14.875,1.730923,0,0.666667,1.933333,10.5,20.16,0,0,0,0,0,0,0.933333,0.933333,0.75,0.0625,0.066667,0.5,0,0,0.5,0.5,RELATION
3755,0.6,5,7,0,0,19.84,6.714286,7,1.102041,0,0,0,0,0,0.2,0.142857,0.857143,0.4,0,0,0.2,0.6,0,0,0,RELATION
3756,-15.090909,18,33,0,0,0.802469,3.606061,2.833333,0.282828,0.030303,0.030303,0,0,0,0,0.969697,0.969697,0.944444,0,0,0,0.333333,0,0.944444,0.944444,RELATION
3757,4.333333,6,6,0,0,0.138889,3.833333,4.333333,0.138889,0,0,0,0,0,0,0.833333,0.833333,1,0,0,0,1,0,0.333333,0.333333,RELATION
3759,-6.534884,9.372093,40.3,2.292792,0,0.09,2.15,13,0.19,0,0,0,0,0,0,0.95,0.95,0,0,0,1,0.1,0.95,0,0,RELATION
3761,2.5,4,4,0,0,3.1875,10.25,9.5,4.6875,0,0,0,0,0,0.25,0.75,0,0.5,0.25,0.25,0.75,0.5,0,0,0,RELATION
3762,0.428571,7,5,0,0,38.285714,4,5.857143,75.76,0.8,0,0,0,0,0,0.8,0.8,0.714286,0.2,0.2,0.142857,0.285714,0,0.428571,0.428571,RELATION
3763,-1.666667,6.333333,8.142857,1.885618,0,1.061224,5,7.285714,0.1875,0,0,0,0,0,0,0.75,0.75,0.857143,0,0,0.142857,0.142857,0.5,0.714286,0,RELATION
3765,-0.5,4,4,0,0,0.1875,2.75,9.5,4.6875,0,0,0,0,0,0,0.75,0,0.25,0.25,0.25,0.25,0.75,0,0.25,0.25,RELATION
3766,-12.526316,16,19,0,0,0.359375,1.263158,3.25,0.049861,0,0,0,0,0,0,0.947368,0.947368,0.9375,1,0.052632,0,0.125,0.947368,0.8125,0.875,RELATION
3767,9.25,3.45,17.25,0.497494,0,0.75,45.315789,4,17.8475,0,0,0,0,0,0,0.052632,0,0,0,0,0,0.75,0,0,0,RELATION
3768,1.333333,5,6,0,0,8.24,5.666667,5.2,0.472222,0,0,0,0,0,0.6,0.833333,0.833333,0.8,0.166667,0.166667,0.2,0.8,0,0,0,RELATION
3769,-6.621622,9,37,0,0,3.654321,0,3.333333,1790.369613,0,0,0,0,0,0.111111,0,0.702703,0.777778,0,0,0,0.444444,0,0.444444,0.444444,RELATION
3770,-2.571429,7,6,0,0,1.142857,1.666667,6.285714,6.805556,0,0,0,0,0,0,0.166667,0.166667,0.571429,0,0,0.142857,0.285714,0.833333,0.571429,0.571429,RELATION
3771,-0.911111,3,45,0,0,0,3.666667,5.333333,0.288395,0,0,0,0,0,0,0.888889,0.888889,1,0.022222,0.022222,0,0.333333,0.888889,0.666667,0.666667,RELATION
3773,7.8,5,37,0,0,2.4,5.783784,5.8,0.236669,0,0,0,0,0,0,0.108108,0.972973,0.2,0.027027,0.027027,0.2,0.2,0.594595,0.2,0.4,RELATION
3774,1,5,3,0,0,2.4,5.666667,5.8,2,0,0,0,0,0,0,0,0.666667,0.4,0.333333,0.333333,0.2,0.2,0.666667,0.4,0.4,RELATION
3775,1.2,5,4,0,0,4.96,8,5.8,0.1875,0,0,0,0,0,0,0,0.75,0.4,0.25,0.25,0.2,0.2,0.75,0.4,0.4,RELATION
3776,1.8,5,7,0,0,2.4,26.571429,5.8,1.102041,0,0,0,0,0,0,0,0.857143,0.4,0.142857,0.142857,0.2,0.2,0.857143,0.4,0.4,RELATION
3777,1.4,5,5,0,0,4.96,8,5.8,0.16,0,0,0,0,0,0,0,0.8,0.4,0.2,0.2,0.2,0,0.6,0.4,0.4,RELATION
3778,2.6,5,11,0,0,0.16,7.545455,5.8,1.867769,0,0,0,0,0,0,0,0.909091,0.2,0.090909,0.090909,0.2,0.2,0.090909,0.2,0.2,RELATION
3780,3,5,13,0,0,2.4,21.846154,5.8,0.639053,0,0,0,0,0,0,0.076923,0.923077,0.6,0.076923,0.076923,0.2,0.2,0.923077,0.4,0.4,RELATION
3782,1.2,5,4,0,0,2.4,5,5.8,1.6875,0,0,0,0,0,0,0,0.75,0.4,0.25,0.25,0.2,0.2,0.75,0.4,0.4,RELATION
3783,10,6,53,0,0,5,25.018868,10.5,0.296191,0,0,0,0,0,0.166667,0.264151,0.981132,0.166667,0.018868,0.018868,0.5,0.333333,0.207547,0,0,RELATION
3786,6.25,8,14,0,0,0.109375,1,4.125,1.352041,0,0,0,0,0,0,0,0.5,0.25,0,0,0.125,0,0,0.25,0.25,RELATION
3787,1,2,18,0,0,0.25,8.444444,12,1.348765,0,0,0,0,0,0,0,0.944444,0.5,0.055556,0.055556,0.5,0.5,0,0,0,RELATION
3788,4.333333,3,11,0,0,10.888889,6.272727,5,2.975207,0,0,0,0,0,0,0,0.909091,0.666667,0,0,0,0.666667,0,0,0,RELATION
3789,-0.5,3,8,0,0,0.222222,2.125,4.333333,23.9375,0.25,0,0,0,0,0,0,0.75,0,0.125,0.125,0,0,0,0,0.666667,RELATION
3790,-0.5,3,8,0,0,0.222222,2.125,4.333333,23.9375,0.25,0,0,0,0,0,0,0.75,0,0.125,0.125,0,0,0,0,0.666667,RELATION
3791,-1,6,6,0,0,8.222222,2.166667,7.333333,16.805556,0,0,0,0,0,0,0,0,0.5,0.166667,0.166667,0.333333,0.166667,0,0.333333,0.333333,RELATION
3792,15,3,15,0,0,4.222222,10.6,6.333333,26.16,1,0,0,0,0,0,1,0.2,1,0,0,0.333333,0.333333,0,0.333333,0.333333,RELATION
3793,10,2,10,0,0,1,2.1,9,22.44,1,0,0,0,0,0,1,0.9,1,0,0,0.5,1,0,0.5,0.5,RELATION
3794,65.333333,6,83,0,0,0.222222,12.698795,8,0.695021,0,0,0,0,0,0,0,0.915663,0.5,0,0,0.5,0.166667,0.457831,0.5,0,RELATION
3795,8.5,4,9,0,0,0,13.111111,7,9389.555556,0,0,0,0,0,0,0.111111,0.222222,0,0.111111,0.111111,0,0.25,0,0,0,RELATION
3797,3.4,9.411765,16,1.911538,0,2.24,0.0625,4.875,0.5625,0,0,0,0,0,0,0,0.9375,0.7,0,0,0.125,0.5,0,0.3,0.4,RELATION
3798,0.6,9.375,15,1.964529,0,2.61,0.266667,4.875,0.595556,0,0,0,0,0,0,0.066667,0.933333,0.6,0,0,0.125,0.5,0,0.3,0.3,RELATION
3799,2,2,3,0,0,2.25,26.333333,11,0.666667,0,0,0,0,0.5,0,0,0.666667,0.5,0.333333,0.333333,0.5,0.5,0.666667,0.5,0.5,RELATION
3801,4.4,5,10,0,0,2.56,5.3,8,6.36,0,0,0,0,0,0,0.9,0.8,0.2,0,0,0.2,0.4,0,0,0.2,RELATION
3802,1.923077,2,26,0,0,1,13.923077,12.5,1.136095,0,0,0,0,0,0.5,0.961538,0.961538,1,0.038462,0.038462,0.5,1,0.961538,0.5,0.5,RELATION
3803,1.923077,2,26,0,0,1,13.884615,12.5,0.924556,0,0,0,0,0,0.5,0.961538,0.961538,1,0.038462,0.038462,0.5,1,0,0,0,RELATION
3804,3.333333,3,4,0,0,1.555556,14,4.333333,292500.1875,0,0,0,0,0,0,0,0.5,0.333333,0.25,0.25,0,0.333333,0,0,0,RELATION
3805,9,3,27,0,0,2,17.074074,4.333333,63478.296296,0.037037,0,0,0.037037,0,0,0.074074,0.333333,0.333333,0.037037,0.037037,0,0.666667,0,0,0,RELATION
3806,11,3,31,0,0,2,20.935484,4.333333,3369.150884,0.032258,0,0,0,0,0.333333,0.096774,0.16129,0.333333,0.032258,0.032258,0,0.333333,0,0,0,RELATION
3807,11,3,31,0,0,2,24.032258,4.333333,18194.930281,0.064516,0,0,0,0,0,0.096774,0.225806,0.333333,0.032258,0.032258,0,0.666667,0,0,0,RELATION
3808,11.333333,3,12,0,0,2,17.25,4.333333,12539.583333,0,0,0,0,0,0,0,0.25,0.333333,0.083333,0.083333,0,0.666667,0,0,0,RELATION
3809,0,2.666667,5.333333,0.745356,0,0.222222,4.2,25,0.64,0,0,0,0,0,0,0.8,0.8,0,0,0,1,0.666667,0,0,0,RELATION
3810,1.333333,2,3,0,0,12.25,31.333333,7,14680.222222,0.333333,0,0,0,0,0,0.666667,0.333333,0.5,0.333333,0.333333,0,1,0,0,0,RELATION
3813,20.333333,6,71,0,0,23.472222,12.915493,7.833333,3.150169,0.014085,0,0,0,0,0,0.985915,0.112676,0.166667,0.014085,0.014085,0.333333,0,0,0.166667,0.166667,RELATION
3814,0.25,3.875,7.75,0.330719,0,9.5,6.142857,9.333333,10.984375,0,0,0,0,0,0.5,1,0.75,0.75,0.25,0.142857,0.333333,0.75,0,0,0,RELATION
3816,-0.8,3,10,0,0,3.555556,4.3,2,2.41,0,0,0,0,0,0,0.8,0.8,0.333333,0.1,0.1,0,0.666667,0,0,0,RELATION
3817,-1.636364,11,4,0,0,0.595041,1.75,4.090909,0.1875,0,0,0,0,0,0,0.75,0.75,0.909091,1,0.25,0.090909,0.272727,0.75,0.909091,0.909091,RELATION
3818,-0.636364,3,11,0,0,0.222222,3.272727,9,6.380165,0,0,0,0,0,0,0.909091,0.909091,1,0.090909,0.090909,0,0,0.909091,0.666667,0.666667,RELATION
3819,8,2,9,0,0,0,8.444444,9,11647.432099,0,0,0,0,0,0,0,0,0,0.111111,0.111111,0,1,0,0,0,RELATION
3821,0.4,8,5,0,0,18.734375,1.4,4.875,0.64,0,0,0,0,0,0,0.8,0.8,0.875,0.2,0.2,0,0.25,0,0.75,0.75,RELATION
3822,-0.5,3,32,0,0,3.555556,3.75,3.666667,919.152344,0,0,0,0,0,0,0.90625,0.25,1,1,1,0,0,0.875,0.666667,0.333333,RELATION
3824,3.4,5,15,0,0,9.44,17.8,5.2,0,0.933333,0,0,0,0,0,0.066667,0.933333,0.6,0.066667,0.066667,0,0.4,0.866667,0.2,0.2,RELATION
3825,6.2,5,15,0,0,8.96,13.666667,5.2,0,0.933333,0,0,0,0,0,0,0.933333,0.6,0.066667,0.066667,0,0.6,0.4,0.2,0.2,RELATION
3826,5.4,5,15,0,0,9.44,21.666667,5.2,0,0.933333,0,0,0,0,0,0,0.933333,0.6,0.066667,0.066667,0,0.6,0.533333,0,0.2,RELATION
3827,-0.692308,3,13,0,0,4.666667,1.692308,9.333333,0.556213,0,0,0,0,0,0,0.923077,0.923077,0.666667,0.076923,0.076923,0.333333,0.666667,0.923077,0.333333,0.333333,RELATION
3828,3,3,9,0,0,1.555556,3.111111,9.333333,2.765432,0,0,0,0,0,0,0.888889,0.888889,1,0.111111,0.111111,0.333333,0,0.888889,0.333333,0.333333,RELATION
3829,6,2,7,0,0,12.25,60.714286,11,1804.816327,0,0,0,0,0,1,0.857143,0.714286,1,0.142857,0.142857,0.5,1,0,0,0,RELATION
3830,0.5,4,11,0,0,6.1875,7.272727,7.25,80.512397,0,0,0,0,0,0.75,0.909091,0,0.5,0.090909,0.090909,0,0.5,0,0.25,0.25,RELATION
3831,0.583333,3.416667,61.5,1.187317,0,0,5.655172,301.75,48.935791,0.034483,0.017241,0,0,0,0,0.362069,0.362069,0,0.611111,0,0.25,0,0.275862,0,0.75,RELATION
3832,0.142857,7,3,0,0,10.204082,5,3.714286,8,0,0,0,0,0,0,0,0.666667,0.571429,0.333333,0.333333,0,0.285714,0,0.285714,0.285714,RELATION
3834,3.75,8,6,0,0,1.234375,3.166667,5.375,479.138889,0.5,0,0,0,0,0,0.833333,0,0.25,0.166667,0.166667,0,0,0,0.125,0.125,RELATION
3835,2,8,5,0,0,1.234375,3.6,5.375,988.8,0.4,0,0,0,0,0.125,0.8,0,0.25,0.2,0.2,0,0,0,0.125,0.125,RELATION
3836,1.5,8,4,0,0,1.234375,4,5.375,20.75,0.25,0,0,0,0,0,0.75,0,0.5,0.25,0.25,0,0,0,0.125,0.125,RELATION
3837,5,8,12,0,0,1.234375,3.333333,5.375,52834.854167,0.25,0,0,0,0,0,0.916667,0,0.375,0.083333,0.083333,0,0.125,0,0.125,0.125,RELATION
3838,-1.8,5,21,0,0,13.36,219.809524,7.2,28.344671,0.952381,0,0,0,0.2,0.4,0.952381,0,0.8,0.047619,0.047619,0.2,1,0,0,0,RELATION
3839,-2.714286,5,21,0,0,9.36,205.904762,7.2,28.344671,0.952381,0,0,0,0.2,0.4,0.952381,0,0.8,0.047619,0.047619,0.2,1,0,0,0,RELATION
3840,-2.714286,5,21,0,0,8.8,228.238095,7.2,28.344671,0.952381,0,0,0,0.2,0.4,0.952381,0,0.8,0.047619,0.047619,0.2,1,0,0,0,RELATION
3841,10.166667,5.9375,15.833333,0.242061,0,2.138889,9.875,9.4,8.027344,0.0625,0,0,0,0,0,0,0.75,0,0.0625,0.0625,0.2,0,0,0,0.166667,RELATION
3842,0,2,6,0,0,1,14.666667,16,2.222222,0.166667,0,0,0,0,0,0,0.833333,0.5,0.166667,0.166667,0.5,0.5,0,0,0,RELATION
3843,0.4,4,6.4,1.732051,0,0,5.833333,96,1.25,0.833333,0,0,0,0,0,0.833333,0,0,0,0,1,1,0,0,0.2,RELATION
3844,2.666667,3,6,0,0,0.888889,5.833333,6,1,0,0,0,0,0,0.333333,0.833333,0.833333,1,0.166667,0.166667,0,0.333333,0,0.666667,0.666667,RELATION
3845,-0.111111,9,3,0,0,1.432099,1,2.666667,0,0,0,0,0,0,0,0.666667,0.666667,0.666667,0.333333,0.333333,0,0,0,0.666667,0.666667,RELATION
3847,-2.513089,6,382,0,0,3.472222,11.685864,5.666667,0,0,0,0,0,0,0.333333,0.997382,0.997382,0.666667,0.002618,0.002618,0.166667,0.5,0,0.166667,0.166667,RELATION
3848,1.571429,7,3,0,0,1.836735,6.333333,7.142857,10.888889,1,0,0,0,0,0,0.666667,0,0.428571,0,0,0.428571,0.571429,0,0.142857,0.142857,RELATION
3849,-4.764706,7,51,0,0,1.387755,3.215686,6.142857,0,0.019608,0,0,0,0,0,0.980392,0,0.571429,0.019608,0.019608,0.142857,0.428571,0.980392,0.571429,0.571429,RELATION
3850,3,3.636364,10,0.642824,0,9.1875,39.444444,23.5,380.69,0,0,0,0,0,0,0,0,0.5,0,0,0.75,0.5,0,0,0,RELATION
3852,0.333333,2,6,0,0,0,5.666667,4.5,544.472222,0.833333,0,0,0,0,0,0.833333,0.5,1,0.166667,0.166667,0,1,0,0,0,RELATION
3854,7,2,9,0,0,0,18.666667,6,3.555556,0.888889,0,0,0,0,0.5,0,0,0,0.111111,0.111111,0,0.5,0,0,0,RELATION
3855,-2.571429,7,6,0,0,0.693878,1.666667,7.857143,6.555556,0,0,0,0,0,0,0,0.166667,0.714286,0,0,0.142857,0.285714,0.833333,0.714286,0.571429,RELATION
3860,1.333333,4,3,0,0,1.6875,6.666667,5.5,80.888889,0,0,0,0,0,0,0.666667,0,0.75,0,0,0,0.25,0.666667,0.5,0.5,RELATION
3861,1,2,3,0,0,361,6,4.5,9938.888889,0.666667,0,0,0,0,0.5,0.333333,0.666667,0.5,0.333333,0.333333,0,0.5,0,0,0,RELATION
